0,0.635,84.8
1,0.418,92
2,0.185,93.8
3,0.149,94.5
4,0.1,94.9
5,0.139,95.2
6,0.064,95.4
7,0.053,95.5
8,0.04,95.5
9,0.072,95.7
10,0.089,95.7
11,0.084,95.6
12,0.069,95.7
13,0.053,95.7
14,0.054,95.8
