0,0.2659,60.3
1,0.131,76.6
2,0.0718,78.7
3,0.0287,81.2
4,0.0312,80.5
5,0.0145,81.1
6,0.0101,80.6
7,0.004,81.1
8,0.0048,80.6
9,0.0041,81.2
10,0.0036,80.7
11,0.0027,80.7
12,0.008,80.7
13,0.0021,80.9
14,0.0035,81.1
15,0.0052,81
16,0.0026,81.1
17,0.0028,81.1
18,0.0028,80.9
19,0.0031,81.2
20,0.0017,81.1
21,0.0009,81.1
22,0.0042,81
23,0.0032,80.9
24,0.0025,81.1
